"StartDate","EndDate","Duration (in seconds)","S_Participant_ID","S_Consent","S_Age","S_EN_Level","S_EN_Exposure","S_L1","S_L2s","S_Regional_Background","OB_Messe","OB_Teil","OB_Fach","OB_Kind","OB_Floß","OB_Klöster","OB_Bett","Q_Task","Q_List","Q_ID","Q_Response","Q_Gender","Q_Lemma","Q_Lemma_HasRhymes","Q_PL_Form","Q_PL_Label","Q_PL_HasUmlaut","Q_PL_Suffix","Q_PL_Form_Src"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q165_3","5","das","pisch","rhymes","pischen","en",FALSE,"en",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q165_4","4","das","pisch","rhymes","pischer","er",FALSE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q165_5","3","das","pisch","rhymes","pischs","s",FALSE,"s",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q165_6","1","das","pisch","rhymes","phchcs","other",FALSE,"other","ED score > -1"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_1","1","die","raun","rhymes","raun","zero",FALSE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_2","3","die","raun","rhymes","räun","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_3","4","die","raun","rhymes","raune","e",FALSE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_4","5","die","raun","rhymes","räune","umlaut_e",TRUE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_5","5","die","raun","rhymes","raunen","en",FALSE,"en",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_6","3","die","raun","rhymes","rauner","er",FALSE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_7","4","die","raun","rhymes","räuner","umlaut_er",TRUE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_8","2","die","raun","rhymes","rauns","s",FALSE,"s",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q167_9","1","die","raun","rhymes","rauen","other",FALSE,"other","ED score > -1"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_1","1","das","bnaupf","","bnaupf","zero",FALSE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_2","4","das","bnaupf","","bnäupf","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_3","5","das","bnaupf","","bnaupfe","e",FALSE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_4","5","das","bnaupf","","bnäupfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_5","5","das","bnaupf","","bnaupfen","en",FALSE,"en",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_6","2","das","bnaupf","","bnaupfer","er",FALSE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_7","2","das","bnaupf","","bnäupfer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_8","2","das","bnaupf","","bnaupfs","s",FALSE,"s",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q171_9","1","das","bnaupf","","beupffe","other",FALSE,"other","ED score > -1"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_1","1","das","fnahf","","fnahf","zero",FALSE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_2","5","das","fnahf","","fnähf","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_3","5","das","fnahf","","fnahfe","e",FALSE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_4","5","das","fnahf","","fnähfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_5","5","das","fnahf","","fnahfen","en",FALSE,"en",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_6","3","das","fnahf","","fnahfer","er",FALSE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_7","2","das","fnahf","","fnähfer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_8","3","das","fnahf","","fnahfs","s",FALSE,"s",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_9","3","das","fnahf","","flahfe","other",FALSE,"other","ED score > -1"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_10","4","das","fnahf","","fnähfen","other",FALSE,"other","ED score > -1"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q174_11","4","das","fnahf","","fnahffen","other",FALSE,"other","speakers > 3"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q175_1","1","der","fneik","","fneik","zero",FALSE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q175_2","5","der","fneik","","fneike","e",FALSE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q175_3","5","der","fneik","","fneiken","en",FALSE,"en",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q175_4","2","der","fneik","","fneiker","er",FALSE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q175_5","2","der","fneik","","fneiks","s",FALSE,"s",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q175_6","1","der","fneik","","fneikne","other",FALSE,"other","ED score > -1"
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_1","1","der","plaupf","","plaupf","zero",FALSE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_2","1","der","plaupf","","pläupf","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_3","3","der","plaupf","","plaupfe","e",FALSE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_4","4","der","plaupf","","pläupfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_5","5","der","plaupf","","plaupfen","en",FALSE,"en",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_6","2","der","plaupf","","plaupfer","er",FALSE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_7","1","der","plaupf","","pläupfer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","check",3,"Q178_8","1","der","plaupf","","sehr","other",FALSE,"other",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_9","3","der","plaupf","","plaupfs","s",FALSE,"s",NA
"2020-04-07 08:05:03","2020-04-07 08:12:29",446,"R_21mFNvGYkIWmJfL",1,2,6,5,"Deutsch","Niederländisch B1, Französisch A1, Indonesisch A1","50996","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",3,"Q178_10","1","der","plaupf","","pflaupfen","other",FALSE,"other","speakers > 3"
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q111","Bräler","das","bral","rhymes","bräler","umlaut_er",TRUE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q112","Kächer","der","kach","rhymes","kächer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q113","Kloten","die","klot","rhymes","kloten","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q114","Mür","das","mur","rhymes","mür","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q115","Nühle","der","nuhl","rhymes","nühle","umlaut_e",TRUE,"e",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q116","Pinden","die","pind","rhymes","pinden","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q117","Pischer","das","pisch","rhymes","pischer","er",FALSE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q118","Punde","der","pund","rhymes","punde","e",FALSE,"e",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q119","Räune","die","raun","rhymes","räune","umlaut_e",TRUE,"e",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q120","Spänder","das","spand","rhymes","spänder","umlaut_er",TRUE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q121","Vagen","der","vag","rhymes","vagen","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q122","Sperter","die","spert","rhymes","sperter","er",FALSE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q123","Bnäupfe","das","bnaupf","","bnäupfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q124","Bneik","der","bneik","","bneik","zero",FALSE,"zero",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q125","Bnöhken","die","bnöhk","","bnöhken","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q126","Fnahf","das","fnahf","","fnahf","zero",FALSE,"zero",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q127","Fneiken","der","fneik","","fneiken","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q128","Fnöhken","die","fnöhk","","fnöhken","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q129","Pläker","das","pläk","","pläker","er",FALSE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q130","Pläupfe","der","plaupf","","pläupfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q131","Pleiken","die","pleik","","pleiken","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q132","Pnähfer","das","pnähf","","pnähfer","er",FALSE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q133","Prönger","der","pröng","","prönger","er",FALSE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","production",3,"Q134","Snauk","die","snauk","","snauk","zero",FALSE,"zero",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_1","3","die","klot","rhymes","klot","zero",FALSE,"zero",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_2","4","die","klot","rhymes","klöt","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_3","4","die","klot","rhymes","klote","e",FALSE,"e",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_4","5","die","klot","rhymes","klöte","umlaut_e",TRUE,"e",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_5","5","die","klot","rhymes","kloten","en",FALSE,"en",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_6","4","die","klot","rhymes","kloter","er",FALSE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_7","5","die","klot","rhymes","klöter","umlaut_er",TRUE,"er",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_8","4","die","klot","rhymes","klots","s",FALSE,"s",NA
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_9","5","die","klot","rhymes","klöten","other",FALSE,"other","speakers > 3"
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_10","5","die","klot","rhymes","klotten","other",FALSE,"other","speakers > 3"
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q161_11","3","die","klot","rhymes","klötte","other",FALSE,"other","speakers > 3"
"2020-04-07 08:00:39","2020-04-07 08:14:19",819,"R_2SHvqgU0gAEDPAt",1,1,4,5,"Deutsch","Nein","03046, Cottbus, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten","rating",3,"Q162_1","3","das","mur","rhymes","mur","zero",FALSE,"zero",NA
